"song_id","society_id","Religious","Dance","Mourning","Healing","Lullaby","group"
30405,10506,1,1,0,0,0,1
30290,10506,1,0,0,0,0,1
30291,10506,1,0,0,0,0,1
2481,11507,0,1,0,0,0,1
3,11507,0,1,0,0,0,1
2564,12849,1,0,0,0,0,0
8002,13124,0,0,0,0,1,0
9009,14328,0,1,0,0,0,0
13,14840,0,0,0,0,1,0
10,14862,0,0,0,1,0,0
8,14862,1,0,0,0,0,1
30254,15379,1,0,0,0,0,1
30255,15379,1,0,0,0,0,1
30256,15379,1,0,0,0,0,1
30257,15379,1,1,0,0,0,1
30258,15379,0,1,0,0,0,1
3615,16545,0,0,0,0,1,0
3616,16545,1,0,0,0,0,1
2324,16974,1,0,0,0,0,1
2328,16974,1,0,0,0,0,1
2332,16974,1,0,0,0,0,1
2331,16974,0,0,1,0,0,0
2330,16974,0,0,1,0,0,0
9702,17469,1,0,0,0,0,1
9703,17469,0,1,0,0,0,1
9704,17469,0,1,0,0,0,1
9678,17474,1,1,0,0,0,1
9679,17474,1,0,0,0,0,1
9680,17474,1,0,0,0,0,1
9681,17474,1,0,0,0,0,1
9682,17474,1,0,0,0,0,1
3354,17557,1,0,0,0,0,1
4115,19680,0,0,0,0,1,0
4114,19680,1,0,0,1,0,0
3659,19691,0,1,0,0,0,0
3399,20109,1,0,0,0,0,0
1561,20417,1,0,0,0,0,0
1560,20417,0,0,0,0,1,0
9382,20417,0,0,0,0,1,0
2452,20571,1,0,0,0,0,1
2455,20571,1,0,0,0,0,1
2456,20571,1,0,0,0,0,1
419,20571,1,1,0,0,0,1
28,20791,0,0,1,0,1,0
9614,21220,1,1,0,0,0,0
9615,21220,0,0,1,0,0,0
9616,21220,0,0,1,0,0,0
4170,21231,1,0,0,1,0,0
4171,21231,1,0,0,0,0,0
3866,21319,0,0,1,0,0,1
9619,21385,1,0,1,0,0,1
9620,21385,0,0,1,0,0,0
9621,21385,0,0,1,0,0,0
9628,21385,0,0,1,0,0,0
1202,21506,0,0,1,0,0,1
9729,22617,0,1,0,0,0,1
9727,22617,0,0,1,0,0,1
9632,22617,0,0,1,0,0,1
9633,22617,0,0,1,0,0,1
3137,23343,1,0,0,0,0,0
30286,23343,0,1,0,0,0,1
9821,23612,1,0,0,1,0,0
3329,24069,0,1,0,0,0,1
2725,24069,1,0,1,0,0,1
2726,24069,1,0,0,0,1,0
2728,24069,1,0,1,0,0,1
2729,24069,0,0,1,0,0,1
417,24278,1,0,0,0,0,0
30082,24278,0,0,1,0,0,1
30216,24440,0,0,0,0,1,0
30462,24440,0,1,0,0,0,1
30635,24696,0,0,1,0,0,1
30637,24696,0,0,1,0,0,1
30640,24696,1,0,0,0,0,1
30643,24696,0,1,0,0,0,1
9693,25163,1,0,0,0,0,0
2333,26379,1,0,0,0,0,1
2342,26379,1,0,0,0,0,1
3757,26808,1,0,0,0,0,1
1469,26808,1,1,0,0,0,1
1470,26808,1,1,0,0,0,1
3637,26808,1,0,0,0,0,1
1471,26808,1,0,0,0,0,1
3641,26808,1,1,0,0,0,1
3640,26808,1,0,0,0,0,1
3639,26808,1,0,0,0,0,1
9694,26808,1,1,0,0,0,1
9695,26808,1,1,1,0,0,1
9696,26808,1,0,0,0,0,1
2677,26973,0,0,0,0,1,0
2672,26973,0,0,1,0,0,0
2676,26973,0,1,0,0,0,0
2709,26973,0,0,0,0,1,0
2710,26973,0,0,0,0,1,0
3707,26984,1,0,0,0,0,0
9634,27116,1,0,0,0,0,1
9635,27116,1,0,0,0,0,1
9638,27116,0,1,0,0,0,1
9639,27116,0,1,0,0,0,1
9640,27116,0,0,1,0,0,1
9642,27116,1,0,1,0,0,1
30264,27391,0,1,0,0,0,1
30266,27391,1,0,0,0,0,1
30262,27391,1,0,0,0,0,1
30263,27391,0,0,1,0,0,1
2732,28271,1,0,0,0,0,0
416,28271,1,0,0,0,0,0
2823,28304,1,1,0,0,0,1
30469,28304,1,0,0,0,0,1
9738,28304,1,0,0,1,0,1
9739,28304,1,0,0,0,0,1
9740,28304,1,0,0,0,0,1
30278,28304,1,0,0,0,0,1
30454,28304,1,0,0,0,0,1
30340,28304,0,0,0,1,0,1
30341,28304,1,0,0,0,0,1
30346,28304,1,0,0,0,0,1
30092,30022,0,1,0,0,0,1
30093,30022,0,1,0,0,0,1
30221,30034,1,0,0,0,0,1
30222,30034,1,0,0,0,0,0
30222,30034,1,0,0,0,0,1
30226,30034,0,0,0,0,1,1
30406,30034,1,0,0,0,0,1
30408,30034,1,0,1,0,0,1
30409,30034,1,0,0,0,0,1
30410,30034,1,0,0,0,0,1
30412,30034,1,0,0,0,0,1
30413,30034,1,0,0,0,0,1
30414,30034,1,0,0,0,0,1
30299,30034,1,0,0,0,0,0
30299,30034,1,0,0,0,0,1
30300,30034,0,1,0,0,0,0
30300,30034,0,1,0,0,0,1
30301,30034,0,1,0,0,0,1
30306,30034,1,0,0,0,0,1
30311,30034,0,0,0,0,1,1
30312,30034,0,0,0,0,1,0
30313,30034,0,0,0,0,1,1
3635,30095,0,1,0,0,0,1
19,30095,0,1,0,0,0,1
30358,30180,1,0,0,0,0,1
30359,30180,1,0,0,0,0,1
30351,30181,1,0,0,0,0,1
30352,30181,1,0,0,0,0,1
30353,30181,1,0,0,0,0,1
30354,30181,1,0,0,0,0,1
30355,30181,1,0,0,0,0,1
30357,30181,1,0,0,0,0,1
30368,30181,1,0,0,0,0,1
30369,30181,1,0,0,0,0,1
30370,30181,1,0,0,0,0,1
30538,30181,1,0,0,0,0,1
30541,30181,1,0,0,0,0,1
30542,30181,1,0,0,0,0,1
30543,30181,1,0,0,0,0,1
30544,30181,1,0,0,0,0,1
30545,30181,1,0,0,0,0,1
30590,30182,0,1,0,0,0,0
30590,30182,0,1,0,0,0,1
30591,30182,0,1,0,0,0,1
30592,30182,0,1,0,0,0,0
30592,30182,0,1,0,0,0,1
30594,30182,0,1,0,0,0,0
30594,30182,0,1,0,0,0,1
30240,30182,0,1,0,0,0,1
30242,30182,0,1,0,0,0,0
30242,30182,0,1,0,0,0,1
30243,30182,0,1,0,0,0,1
30609,30183,1,0,0,0,0,1
30612,30183,1,0,0,0,0,1
30655,30183,1,0,0,0,0,1
30367,30184,1,0,0,0,0,1
30560,30184,1,0,0,0,0,1
30562,30184,0,1,0,0,0,1
30563,30184,1,1,0,0,0,1
30564,30184,0,1,0,0,0,1
30565,30184,0,1,0,0,0,1
30566,30184,1,0,0,0,0,1
30567,30184,1,1,0,0,0,1
30568,30184,1,1,0,0,0,1
30569,30184,1,0,0,0,0,1
30570,30184,1,0,0,0,0,1
30578,30184,0,1,0,0,0,1
30580,30184,1,1,0,0,0,1
30582,30184,1,0,0,0,0,1
30583,30184,1,0,0,0,0,1
30371,30185,1,0,0,0,0,1
30372,30185,1,0,0,0,0,1
30584,30185,1,0,0,0,0,1
30585,30185,1,0,0,0,0,1
30586,30185,1,0,0,0,0,1
30587,30185,1,0,0,0,0,1
30588,30185,1,0,0,0,0,1
30665,30185,1,0,0,0,0,1
30361,30186,1,0,0,0,0,1
30364,30186,1,0,0,0,0,1
30627,30186,1,0,0,0,0,1
30652,30186,0,1,0,0,0,1
30653,30186,0,1,0,0,0,1
30296,30186,0,1,0,0,0,1
30298,30186,0,1,0,0,0,1
30232,30186,0,1,0,0,0,1
30233,30186,0,0,0,0,1,1
30259,30191,0,1,0,0,0,1
30260,30191,0,1,0,0,0,1
30261,30191,1,1,0,0,0,1
30252,30192,0,1,0,0,0,1
9709,62299,1,1,0,0,0,1
9722,62299,0,1,0,0,0,1
9723,62299,1,1,0,0,0,0
30598,62520,1,0,0,0,0,1
30601,62520,1,0,0,0,0,1
9697,62571,0,1,0,0,0,1
9700,62571,1,0,0,1,0,1
4155,10055,0,1,0,0,0,1
4154,10055,0,1,0,0,0,1
728,10885,0,1,0,0,0,1
4210,11925,0,1,0,0,0,1
4211,11925,0,1,0,0,0,1
994,14466,1,0,0,0,0,1
995,14466,1,0,0,0,0,1
996,14466,1,0,0,0,0,1
997,14466,0,1,0,0,0,1
3588,15797,0,1,0,0,0,1
3599,15797,0,0,0,1,0,0
3599,15797,0,0,0,1,0,1
3587,15797,0,0,0,0,1,0
715,16655,0,1,0,0,0,0
718,17587,1,0,0,0,0,1
9362,17599,1,0,0,0,0,1
2530,19328,0,0,1,0,0,0
855,19328,0,1,0,0,0,1
3761,19438,1,0,0,0,0,0
4053,19746,1,0,0,0,0,1
4047,19746,0,0,1,0,0,0
4049,19746,1,0,0,0,0,1
4050,19746,1,0,0,0,0,1
4051,19746,1,0,0,0,0,0
9105,24195,0,1,0,0,0,1
4261,27677,0,0,1,0,0,0
9224,27677,1,0,0,0,0,1
727,27765,0,1,0,0,0,0
4054,62466,1,0,0,0,0,0
4046,62466,0,0,1,0,0,0
856,62469,0,1,0,0,0,1
9363,62583,1,0,0,0,0,0
